"Block_Name","Block_Nr","exp_subject_id","rec_session_id","session_nr","Task_Name","Task_Nr","times","Trial_Id","Trial_Nr","variable_name","values","Y","TS"
"block_1",1,142608,153604,1,"task_1",1,"1608131555763",5,3,"GazeXY_Frame04",1671.9124603271484,1077.5460040569305,1608131555706
"block_1",1,142608,153604,1,"task_1",1,"1608131555825",5,3,"GazeXY_Frame04",1647.6399421691895,1064.4241440296173,1608131555772
"block_1",1,142608,153604,1,"task_1",1,"1608131555900",5,3,"GazeXY_Frame04",1733.6010932922363,1071.552232503891,1608131555839
"block_1",1,142608,153604,1,"task_1",1,"1608131555964",5,3,"GazeXY_Frame04",1705.5443000793457,1069.6936225891113,1608131555906
"block_1",1,142608,153604,1,"task_1",1,"1608131556030",5,3,"GazeXY_Frame04",1664.5489311218262,1054.107917547226,1608131555972
"block_1",1,142608,153604,1,"task_1",1,"1608131556098",5,3,"GazeXY_Frame04",1636.0600090026855,1057.98304438591,1608131556039
"block_1",1,142608,153604,1,"task_1",1,"1608131556163",5,3,"GazeXY_Frame04",1689.4420623779297,1063.4730970859528,1608131556106
"block_1",1,142608,153604,1,"task_1",1,"1608131556225",5,3,"GazeXY_Frame04",1690.367317199707,1065.5171012878418,1608131556172
"block_1",1,142608,153604,1,"task_1",1,"1608131556300",5,3,"GazeXY_Frame04",1689.4680976867676,1057.0132005214691,1608131556239
"block_1",1,142608,153604,1,"task_1",1,"1608131556359",5,3,"GazeXY_Frame04",1711.7646217346191,1088.042893409729,1608131556305
"block_1",1,142608,153604,1,"task_1",1,"1608131556431",5,3,"GazeXY_Frame04",1682.8409957885742,1105.6214261054993,1608131556372
"block_1",1,142608,153604,1,"task_1",1,"1608131556497",5,3,"GazeXY_Frame04",1702.0244979858398,1054.8660063743591,1608131556439
"block_1",1,142608,153604,1,"task_1",1,"1608131556564",5,3,"GazeXY_Frame04",1685.67626953125,1074.901270866394,1608131556505
"block_1",1,142608,153604,1,"task_1",1,"1608131556635",5,3,"GazeXY_Frame04",1646.7657852172852,1045.0195097923279,1608131556573
"block_1",1,142608,153604,1,"task_1",1,"1608131556693",5,3,"GazeXY_Frame04",1632.3021697998047,1026.2252283096313,1608131556639
"block_1",1,142608,153604,1,"task_1",1,"1608131556765",5,3,"GazeXY_Frame04",1650.2774620056152,1044.2098903656006,1608131556706
"block_1",1,142608,153604,1,"task_1",1,"1608131556830",5,3,"GazeXY_Frame04",1745.0288200378418,1093.5442757606506,1608131556772
"block_1",1,142608,153604,1,"task_1",1,"1608131556898",5,3,"GazeXY_Frame04",1670.3875350952148,1057.7954292297363,1608131556839
"block_1",1,142608,153604,1,"task_1",1,"1608131556963",5,3,"GazeXY_Frame04",1689.67134475708,1073.4530711174011,1608131556905
"block_1",1,142608,153604,1,"task_1",1,"1608131557025",5,3,"GazeXY_Frame04",1650.6158638000488,1044.8146748542786,1608131556972
"block_1",1,142608,153604,1,"task_1",1,"1608131557096",5,3,"GazeXY_Frame04",1645.0247955322266,1061.1493921279907,1608131557039
"block_1",1,142608,153604,1,"task_1",1,"1608131557162",5,3,"GazeXY_Frame04",1730.7998085021973,1067.3911929130554,1608131557105
"block_1",1,142608,153604,1,"task_1",1,"1608131557231",5,3,"GazeXY_Frame04",1685.7361793518066,1074.9268591403961,1608131557173
"block_1",1,142608,153604,1,"task_1",1,"1608131557304",5,3,"GazeXY_Frame04",1714.6073913574219,1110.984342098236,1608131557239
"block_1",1,142608,153604,1,"task_1",1,"1608131557381",5,3,"GazeXY_Frame04",1793.7153053283691,1105.1542711257935,1608131557317
"block_1",1,142608,153604,1,"task_1",1,"1608131557455",5,3,"GazeXY_Frame04",1740.8906936645508,1104.776337146759,1608131557388
"block_1",1,142608,153604,1,"task_1",1,"1608131557518",5,3,"GazeXY_Frame04",1730.7919120788574,1069.712837934494,1608131557456
"block_1",1,142608,153604,1,"task_1",1,"1608131557582",5,3,"GazeXY_Frame04",1697.3241806030273,1064.3143558502197,1608131557522
"block_1",1,142608,153604,1,"task_1",1,"1608131557649",5,3,"GazeXY_Frame04",1723.5503768920898,1054.1503715515137,1608131557589
"block_1",1,142608,153604,1,"task_1",1,"1608131557719",5,3,"GazeXY_Frame04",1686.1152076721191,1060.2620422840118,1608131557655
"block_1",1,142608,153604,1,"task_1",1,"1608131557783",5,3,"GazeXY_Frame04",1690.8707427978516,1057.7095234394073,1608131557722
"block_1",1,142608,153604,1,"task_1",1,"1608131557852",5,3,"GazeXY_Frame04",1694.923324584961,1051.4145505428314,1608131557789
"block_1",1,142608,153604,1,"task_1",1,"1608131557918",5,3,"GazeXY_Frame04",1721.9196510314941,1053.3330917358398,1608131557856
"block_1",1,142608,153604,1,"task_1",1,"1608131557985",5,3,"GazeXY_Frame04",1704.1604804992676,1106.3447213172913,1608131557922
"block_1",1,142608,153604,1,"task_1",1,"1608131558055",5,3,"GazeXY_Frame04",1720.7945251464844,1058.9790558815002,1608131557989
"block_1",1,142608,153604,1,"task_1",1,"1608131558109",5,3,"GazeXY_Frame04",1694.0726280212402,1098.7228918075562,1608131558055
"block_1",1,142608,153604,1,"task_1",1,"1608131558181",5,3,"GazeXY_Frame04",1769.2498970031738,1065.6251192092896,1608131558122
"block_1",1,142608,153604,1,"task_1",1,"1608131558249",5,3,"GazeXY_Frame04",1735.0337219238281,1111.266746520996,1608131558189
"block_1",1,142608,153604,1,"task_1",1,"1608131558318",5,3,"GazeXY_Frame04",1725.1701736450195,1058.611421585083,1608131558256
"block_1",1,142608,153604,1,"task_1",1,"1608131558376",5,3,"GazeXY_Frame04",1644.672031402588,1037.2655868530273,1608131558322
"block_1",1,142608,153604,1,"task_1",1,"1608131558447",5,3,"GazeXY_Frame04",1720.8281135559082,1056.0732901096344,1608131558389
"block_1",1,142608,153604,1,"task_1",1,"1608131558518",5,3,"GazeXY_Frame04",1728.1462097167969,1078.019403219223,1608131558455
"block_1",1,142608,153604,1,"task_1",1,"1608131558582",5,3,"GazeXY_Frame04",1677.810173034668,1035.3448247909546,1608131558523
"block_1",1,142608,153604,1,"task_1",1,"1608131558648",5,3,"GazeXY_Frame04",1712.655429840088,1046.3853120803833,1608131558589
"block_1",1,142608,153604,1,"task_1",1,"1608131558718",5,3,"GazeXY_Frame04",1779.2044258117676,1069.8921811580658,1608131558656
"block_1",1,142608,153604,1,"task_1",1,"1608131558789",5,3,"GazeXY_Frame04",1758.889331817627,1073.572257757187,1608131558722
"block_1",1,142608,153604,1,"task_1",1,"1608131558851",5,3,"GazeXY_Frame04",1746.4722633361816,1085.8602619171143,1608131558789
"block_1",1,142608,153604,1,"task_1",1,"1608131558921",5,3,"GazeXY_Frame04",1705.0730895996094,1088.447027206421,1608131558856
"block_1",1,142608,153604,1,"task_1",1,"1608131558983",5,3,"GazeXY_Frame04",1703.6566543579102,1063.3053088188171,1608131558922
"block_1",1,142608,153604,1,"task_1",1,"1608131559048",5,3,"GazeXY_Frame04",1752.1420097351074,1086.4596390724182,1608131558989
"block_1",1,142608,153604,1,"task_1",1,"1608131559115",5,3,"GazeXY_Frame04",1723.286533355713,1081.7470836639404,1608131559056
"block_1",1,142608,153604,1,"task_1",1,"1608131559190",5,3,"GazeXY_Frame04",1694.2736434936523,1043.3522486686707,1608131559123
"block_1",1,142608,153604,1,"task_1",1,"1608131559269",5,3,"GazeXY_Frame04",1711.0233879089355,1039.5057034492493,1608131559206
"block_1",1,142608,153604,1,"task_1",1,"1608131559335",5,3,"GazeXY_Frame04",1754.5650100708008,1077.0370709896088,1608131559273
"block_1",1,142608,153604,1,"task_1",1,"1608131559391",5,3,"GazeXY_Frame04",1643.3390808105469,1017.1797895431519,1608131559339
"block_1",1,142608,153604,1,"task_1",1,"1608131559469",5,3,"GazeXY_Frame04",1603.367099761963,979.2449641227722,1608131559406
"block_1",1,142608,153604,1,"task_1",1,"1608131559537",5,3,"GazeXY_Frame04",1650.190200805664,1004.1268408298492,1608131559473
"block_1",1,142608,153604,1,"task_1",1,"1608131559602",5,3,"GazeXY_Frame04",1666.9163131713867,1007.4085772037506,1608131559539
"block_1",1,142608,153604,1,"task_1",1,"1608131559664",5,3,"GazeXY_Frame04",1675.7621955871582,1034.0501868724823,1608131559606
"block_1",1,142608,153604,1,"task_1",1,"1608131559730",5,3,"GazeXY_Frame04",1666.7241096496582,1028.0087792873383,1608131559672
"block_1",1,142608,153604,1,"task_1",1,"1608131559804",5,3,"GazeXY_Frame04",1681.4089393615723,1025.1954209804535,1608131559739
"block_1",1,142608,153604,1,"task_1",1,"1608131559870",5,3,"GazeXY_Frame04",1653.262596130371,996.1631906032562,1608131559805
"block_1",1,142608,153604,1,"task_1",1,"1608131559930",5,3,"GazeXY_Frame04",1694.674072265625,1032.493325471878,1608131559872
"block_1",1,142608,153604,1,"task_1",1,"1608131560002",5,3,"GazeXY_Frame04",1718.9859580993652,1049.4438993930817,1608131559939
"block_1",1,142608,153604,1,"task_1",1,"1608131560072",5,3,"GazeXY_Frame04",1677.5697326660156,1016.5359306335449,1608131560006
"block_1",1,142608,153604,1,"task_1",1,"1608131560136",5,3,"GazeXY_Frame04",1641.8013381958008,1012.8156208992004,1608131560073
"block_1",1,142608,153604,1,"task_1",1,"1608131560197",5,3,"GazeXY_Frame04",1634.5585441589355,1002.8878855705261,1608131560139
"block_1",1,142608,153604,1,"task_1",1,"1608131560263",5,3,"GazeXY_Frame04",1703.8508605957031,1049.2451477050781,1608131560205
"block_1",1,142608,153604,1,"task_1",1,"1608131560334",5,3,"GazeXY_Frame04",1668.1835174560547,1037.2612738609314,1608131560272
"block_1",1,142608,153604,1,"task_1",1,"1608131560400",5,3,"GazeXY_Frame04",1657.3404121398926,1013.3967804908752,1608131560339
"block_1",1,142608,153604,1,"task_1",1,"1608131560463",5,3,"GazeXY_Frame04",1734.176845550537,1040.8248674869537,1608131560405
"block_1",1,142608,153604,1,"task_1",1,"1608131560530",5,3,"GazeXY_Frame04",1707.11030960083,1043.950241804123,1608131560472
"block_1",1,142608,153604,1,"task_1",1,"1608131560593",5,3,"GazeXY_Frame04",1638.1218338012695,999.5869338512421,1608131560539
"block_1",1,142608,153604,1,"task_1",1,"1608131560668",5,3,"GazeXY_Frame04",1611.28812789917,994.5099306106567,1608131560606
"block_1",1,142608,153604,1,"task_1",1,"1608131560725",5,3,"GazeXY_Frame04",1653.7928581237793,1005.0334703922272,1608131560672
"block_1",1,142608,153604,1,"task_1",1,"1608131560796",5,3,"GazeXY_Frame04",1639.266185760498,1000.218175649643,1608131560739
"block_1",1,142608,153604,1,"task_1",1,"1608131560859",5,3,"GazeXY_Frame04",1660.3368759155273,1006.4139819145203,1608131560806
"block_1",1,142608,153604,1,"task_1",1,"1608131560925",5,3,"GazeXY_Frame04",1705.187644958496,1036.6954672336578,1608131560872
"block_1",1,142608,153604,1,"task_1",1,"1608131560992",5,3,"GazeXY_Frame04",1722.9226112365723,1041.275897026062,1608131560939
"block_1",1,142608,153604,1,"task_1",1,"1608131561059",5,3,"GazeXY_Frame04",1675.3753280639648,1018.8849341869354,1608131561006
"block_1",1,142608,153604,1,"task_1",1,"1608131561130",5,3,"GazeXY_Frame04",1657.7102851867676,1011.4745056629181,1608131561072
"block_1",1,142608,153604,1,"task_1",1,"1608131561202",5,3,"GazeXY_Frame04",1702.08589553833,1038.1187224388123,1608131561139
"block_1",1,142608,153604,1,"task_1",1,"1608131561259",5,3,"GazeXY_Frame04",1683.9775085449219,1012.4325692653656,1608131561206
"block_1",1,142608,153604,1,"task_1",1,"1608131561330",5,3,"GazeXY_Frame04",1639.4369316101074,998.463785648346,1608131561272
"block_1",1,142608,153604,1,"task_1",1,"1608131561397",5,3,"GazeXY_Frame04",1662.0424461364746,1001.8950283527374,1608131561339
"block_1",1,142608,153604,1,"task_1",1,"1608131561458",5,3,"GazeXY_Frame04",1686.4263725280762,1040.5794131755829,1608131561405
"block_1",1,142608,153604,1,"task_1",1,"1608131561526",5,3,"GazeXY_Frame04",1619.5536804199219,996.8961095809937,1608131561472
"block_1",1,142608,153604,1,"task_1",1,"1608131561597",5,3,"GazeXY_Frame04",1634.4561767578125,1005.3656351566315,1608131561539
"block_1",1,142608,153604,1,"task_1",1,"1608131561659",5,3,"GazeXY_Frame04",1745.5349922180176,1049.002525806427,1608131561606
"block_1",1,142608,153604,1,"task_1",1,"1608131561735",5,3,"GazeXY_Frame04",1706.0243225097656,1027.2078824043274,1608131561672
"block_1",1,142608,153604,1,"task_1",1,"1608131561798",5,3,"GazeXY_Frame04",1613.2392311096191,1001.4806270599365,1608131561739
"block_1",1,142608,153604,1,"task_1",1,"1608131561865",5,3,"GazeXY_Frame04",1699.1923141479492,1026.9396078586578,1608131561805
"block_1",1,142608,153604,1,"task_1",1,"1608131561934",5,3,"GazeXY_Frame04",1685.6790161132812,1023.7138438224792,1608131561872
"block_1",1,142608,153604,1,"task_1",1,"1608131561998",5,3,"GazeXY_Frame04",1736.8441200256348,1043.6238706111908,1608131561939
"block_1",1,142608,153604,1,"task_1",1,"1608131562072",5,3,"GazeXY_Frame04",1672.393684387207,1025.378497838974,1608131562005
"block_1",1,142608,153604,1,"task_1",1,"1608131562139",5,3,"GazeXY_Frame04",1682.475700378418,1026.739021539688,1608131562072
"block_1",1,142608,153604,1,"task_1",1,"1608131562216",5,3,"GazeXY_Frame04",1664.2540168762207,1011.7731964588165,1608131562156
"block_1",1,142608,153604,1,"task_1",1,"1608131562288",5,3,"GazeXY_Frame04",1658.796558380127,1005.7051062583923,1608131562222
"block_1",1,142608,153604,1,"task_1",1,"1608131562363",5,3,"GazeXY_Frame04",1646.8020057678223,1018.1500518321991,1608131562289
"block_1",1,142608,153604,1,"task_1",1,"1608131562434",5,3,"GazeXY_Frame04",1711.758213043213,1030.894010066986,1608131562372
"block_1",1,142608,153604,1,"task_1",1,"1608131562492",5,3,"GazeXY_Frame04",1672.8500747680664,1011.1380922794342,1608131562438
"block_1",1,142608,153604,1,"task_1",1,"1608131562564",5,3,"GazeXY_Frame04",1744.7962760925293,1029.678647518158,1608131562506
"block_1",1,142608,153604,1,"task_1",1,"1608131562633",5,3,"GazeXY_Frame04",1747.0097923278809,1068.2127213478088,1608131562572
"block_1",1,142608,153604,1,"task_1",1,"1608131562697",5,3,"GazeXY_Frame04",1733.075008392334,1040.6090891361237,1608131562639
"block_1",1,142608,153604,1,"task_1",1,"1608131562765",5,3,"GazeXY_Frame04",1683.0896759033203,1016.798894405365,1608131562706
"block_1",1,142608,153604,1,"task_1",1,"1608131562831",5,3,"GazeXY_Frame04",1705.938720703125,1057.3661255836487,1608131562772
"block_1",1,142608,153604,1,"task_1",1,"1608131562902",5,3,"GazeXY_Frame04",1662.3174476623535,1004.2456090450287,1608131562838
"block_1",1,142608,153604,1,"task_1",1,"1608131562965",5,3,"GazeXY_Frame04",1642.540683746338,990.508793592453,1608131562905
"block_1",1,142608,153604,1,"task_1",1,"1608131563031",5,3,"GazeXY_Frame04",1690.579891204834,1035.0381517410278,1608131562972
"block_1",1,142608,153604,1,"task_1",1,"1608131563097",5,3,"GazeXY_Frame04",1720.1630401611328,1015.2907955646515,1608131563039
"block_1",1,142608,153604,1,"task_1",1,"1608131563164",5,3,"GazeXY_Frame04",1726.0976600646973,1033.2599437236786,1608131563105
"block_1",1,142608,153604,1,"task_1",1,"1608131563234",5,3,"GazeXY_Frame04",1727.8103256225586,1075.2145099639893,1608131563172
"block_1",1,142608,153604,1,"task_1",1,"1608131563297",5,3,"GazeXY_Frame04",1753.6675643920898,1071.251835823059,1608131563239
"block_1",1,142608,153604,1,"task_1",1,"1608131563364",5,3,"GazeXY_Frame04",1760.7192993164062,1065.0808131694794,1608131563306
"block_1",1,142608,153604,1,"task_1",1,"1608131563431",5,3,"GazeXY_Frame04",1765.3262901306152,1047.0765817165375,1608131563372
"block_1",1,142608,153604,1,"task_1",1,"1608131563498",5,3,"GazeXY_Frame04",1701.8283462524414,1061.7750978469849,1608131563438
"block_1",1,142608,153604,1,"task_1",1,"1608131563564",5,3,"GazeXY_Frame04",1699.0619087219238,1052.7727246284485,1608131563505
"block_1",1,142608,153604,1,"task_1",1,"1608131563631",5,3,"GazeXY_Frame04",1658.5093116760254,1028.906364440918,1608131563572
"block_1",1,142608,153604,1,"task_1",1,"1608131563697",5,3,"GazeXY_Frame04",1651.6763305664062,1013.0836379528046,1608131563639
"block_1",1,142608,153604,1,"task_1",1,"1608131563763",5,3,"GazeXY_Frame04",1656.8786430358887,1009.7794032096863,1608131563705
"block_1",1,142608,153604,1,"task_1",1,"1608131563835",5,3,"GazeXY_Frame04",1674.1456031799316,1007.4035882949829,1608131563772
"block_1",1,142608,153604,1,"task_1",1,"1608131563891",5,3,"GazeXY_Frame04",1680.0564765930176,1034.556770324707,1608131563838
"block_1",1,142608,153604,1,"task_1",1,"1608131563958",5,3,"GazeXY_Frame04",1704.6193313598633,1076.0435378551483,1608131563905
"block_1",1,142608,153604,1,"task_1",1,"1608131564032",5,3,"GazeXY_Frame04",1695.3173446655273,1017.4599409103394,1608131563972
"block_1",1,142608,153604,1,"task_1",1,"1608131564101",5,3,"GazeXY_Frame04",1675.2339935302734,1016.4798295497894,1608131564038
"block_1",1,142608,153604,1,"task_1",1,"1608131564158",5,3,"GazeXY_Frame04",1639.2083358764648,996.1396944522858,1608131564105
"block_1",1,142608,153604,1,"task_1",1,"1608131564236",5,3,"GazeXY_Frame04",1678.0672645568848,1018.6223566532135,1608131564172
"block_1",1,142608,153604,1,"task_1",1,"1608131564301",5,3,"GazeXY_Frame04",1688.825397491455,1015.1439607143402,1608131564239
"block_1",1,142608,153604,1,"task_1",1,"1608131564371",5,3,"GazeXY_Frame04",1695.1725769042969,1035.2515482902527,1608131564305
"block_1",1,142608,153604,1,"task_1",1,"1608131564425",5,3,"GazeXY_Frame04",1687.7153778076172,1008.7494349479675,1608131564372
"block_1",1,142608,153604,1,"task_1",1,"1608131564496",5,3,"GazeXY_Frame04",1679.7184753417969,1016.8149876594543,1608131564439
"block_1",1,142608,153604,1,"task_1",1,"1608131564568",5,3,"GazeXY_Frame04",1697.1814155578613,1031.354148387909,1608131564506
"block_1",1,142608,153604,1,"task_1",1,"1608131564637",5,3,"GazeXY_Frame04",1672.1171379089355,999.6608984470367,1608131564572
"block_1",1,142608,153604,1,"task_1",1,"1608131564697",5,3,"GazeXY_Frame04",1645.3334426879883,1004.0170848369598,1608131564639
"block_1",1,142608,153604,1,"task_1",1,"1608131564771",5,3,"GazeXY_Frame04",1617.4004173278809,977.992297410965,1608131564705
"block_1",1,142608,153604,1,"task_1",1,"1608131564825",5,3,"GazeXY_Frame04",1666.2758445739746,1010.3357791900635,1608131564772
"block_1",1,142608,153604,1,"task_1",1,"1608131564898",5,3,"GazeXY_Frame04",1694.2882919311523,1046.4639115333557,1608131564839
"block_1",1,142608,153604,1,"task_1",1,"1608131564963",5,3,"GazeXY_Frame04",1666.3313484191895,1006.8433177471161,1608131564905
"block_1",1,142608,153604,1,"task_1",1,"1608131565031",5,3,"GazeXY_Frame04",1722.0903396606445,1067.7643954753876,1608131564972
"block_1",1,142608,153604,1,"task_1",1,"1608131565092",5,3,"GazeXY_Frame04",1694.158058166504,1040.210748910904,1608131565039
"block_1",1,142608,153604,1,"task_1",1,"1608131565164",5,3,"GazeXY_Frame04",1706.594581604004,1041.8465316295624,1608131565105
"block_1",1,142608,153604,1,"task_1",1,"1608131565233",5,3,"GazeXY_Frame04",1708.3235549926758,1047.3635244369507,1608131565172
"block_1",1,142608,153604,1,"task_1",1,"1608131565301",5,3,"GazeXY_Frame04",1731.0373878479004,1069.7766315937042,1608131565239
"block_1",1,142608,153604,1,"task_1",1,"1608131565354",5,3,"GazeXY_Frame04",1662.8860473632812,1091.7846393585205,1608131565305
"block_1",1,142608,153604,1,"task_1",1,"1608131565417",5,3,"GazeXY_Frame04",1710.446949005127,1040.2163171768188,1608131565355
"block_1",1,142608,153604,1,"task_1",1,"1608131565485",5,3,"GazeXY_Frame04",1689.5160484313965,1035.511679649353,1608131565422
"block_1",1,142608,153604,1,"task_1",1,"1608131565542",5,3,"GazeXY_Frame04",1645.1154327392578,991.8967401981354,1608131565489
"block_1",1,142608,153604,1,"task_1",1,"1608131565613",5,3,"GazeXY_Frame04",1698.2247734069824,1049.6939885616302,1608131565555
"block_1",1,142608,153604,1,"task_1",1,"1608131565684",5,3,"GazeXY_Frame04",1647.0914840698242,1022.391300201416,1608131565622
"block_1",1,142608,153604,1,"task_1",1,"1608131565754",5,3,"GazeXY_Frame04",1658.2276725769043,1017.270941734314,1608131565689
"block_1",1,142608,153604,1,"task_1",1,"1608131510628",5,3,"ErrorY",""
"block_1",1,142608,153604,1,"task_1",1,"1608131517914",5,3,"ErrorY","61.3768310546875"
"block_1",1,142608,153604,1,"task_1",1,"1608131510628",5,3,"ErrorX",""
"block_1",1,142608,153604,1,"task_1",1,"1608131517914",5,3,"ErrorX","51.52033996582031"
"block_1",1,142608,153604,1,"task_1",1,"1608131529811",5,3,"ErrorX","107.56172180175781"
"block_1",1,142608,153604,1,"task_1",1,"1608131541889",5,3,"ErrorX","51.52033996582031"
"block_1",1,142608,153604,1,"task_1",1,"1608131510628",5,3,"GazeXY_Frame03",
"block_1",1,142608,153604,1,"task_1",1,"1608131541889",5,3,"GazeXY_Frame03",233.94378662109375,571.9327417016029,1608131541789
"block_1",1,142608,153604,1,"task_1",1,"1608131541948",5,3,"GazeXY_Frame03",241.81119918823242,624.479815363884,1608131541889
"block_1",1,142608,153604,1,"task_1",1,"1608131542017",5,3,"GazeXY_Frame03",207.60801315307617,573.4993878006935,1608131541956
"block_1",1,142608,153604,1,"task_1",1,"1608131542077",5,3,"GazeXY_Frame03",211.21164321899414,591.8467837572098,1608131542023
"block_1",1,142608,153604,1,"task_1",1,"1608131542149",5,3,"GazeXY_Frame03",345.57689666748047,497.9316785931587,1608131542090
"block_1",1,142608,153604,1,"task_1",1,"1608131542211",5,3,"GazeXY_Frame03",1677.6758766174316,515.5728140473366,1608131542157
"block_1",1,142608,153604,1,"task_1",1,"1608131542282",5,3,"GazeXY_Frame03",1692.8553199768066,537.9791781306267,1608131542223
"block_1",1,142608,153604,1,"task_1",1,"1608131542344",5,3,"GazeXY_Frame03",1679.8226165771484,488.27796310186386,1608131542289
"block_1",1,142608,153604,1,"task_1",1,"1608131542410",5,3,"GazeXY_Frame03",1717.21773147583,444.1233202815056,1608131542356
"block_1",1,142608,153604,1,"task_1",1,"1608131542477",5,3,"GazeXY_Frame03",1676.5488052368164,433.67025285959244,1608131542423
"block_1",1,142608,153604,1,"task_1",1,"1608131542544",5,3,"GazeXY_Frame03",1687.218360900879,398.9586567878723,1608131542489
"block_1",1,142608,153604,1,"task_1",1,"1608131542618",5,3,"GazeXY_Frame03",1675.6360244750977,426.789308488369,1608131542556
"block_1",1,142608,153604,1,"task_1",1,"1608131542677",5,3,"GazeXY_Frame03",1387.366189956665,997.2597849369049,1608131542623
"block_1",1,142608,153604,1,"task_1",1,"1608131542744",5,3,"GazeXY_Frame03",813.9800262451172,1042.9338562488556,1608131542690
"block_1",1,142608,153604,1,"task_1",1,"1608131542810",5,3,"GazeXY_Frame03",1415.8649826049805,803.2640558481216,1608131542756
"block_1",1,142608,153604,1,"task_1",1,"1608131542883",5,3,"GazeXY_Frame03",1585.067253112793,479.77760285139084,1608131542823
"block_1",1,142608,153604,1,"task_1",1,"1608131542951",5,3,"GazeXY_Frame03",1662.3506355285645,424.851391017437,1608131542890
"block_1",1,142608,153604,1,"task_1",1,"1608131543016",5,3,"GazeXY_Frame03",1722.7934646606445,487.62954980134964,1608131542956
"block_1",1,142608,153604,1,"task_1",1,"1608131543077",5,3,"GazeXY_Frame03",1715.9941291809082,493.50815802812576,1608131543023
"block_1",1,142608,153604,1,"task_1",1,"1608131543151",5,3,"GazeXY_Frame03",1692.747974395752,492.5148341059685,1608131543089
"block_1",1,142608,153604,1,"task_1",1,"1608131543219",5,3,"GazeXY_Frame03",1678.2963752746582,463.31426829099655,1608131543157
"block_1",1,142608,153604,1,"task_1",1,"1608131543285",5,3,"GazeXY_Frame03",1679.3705749511719,467.7604964375496,1608131543223
"block_1",1,142608,153604,1,"task_1",1,"1608131543343",5,3,"GazeXY_Frame03",1699.3548202514648,442.06764847040176,1608131543289
"block_1",1,142608,153604,1,"task_1",1,"1608131543410",5,3,"GazeXY_Frame03",1678.2721138000488,431.8539199233055,1608131543356
"block_1",1,142608,153604,1,"task_1",1,"1608131543477",5,3,"GazeXY_Frame03",1694.706745147705,464.86274510622025,1608131543423
"block_1",1,142608,153604,1,"task_1",1,"1608131543550",5,3,"GazeXY_Frame03",1712.757740020752,444.95054572820663,1608131543489
"block_1",1,142608,153604,1,"task_1",1,"1608131543610",5,3,"GazeXY_Frame03",1661.2964057922363,450.4186311364174,1608131543557
"block_1",1,142608,153604,1,"task_1",1,"1608131543677",5,3,"GazeXY_Frame03",1661.7273902893066,436.48443192243576,1608131543623
"block_1",1,142608,153604,1,"task_1",1,"1608131543751",5,3,"GazeXY_Frame03",1691.5052032470703,434.4694921374321,1608131543690
"block_1",1,142608,153604,1,"task_1",1,"1608131543810",5,3,"GazeXY_Frame03",1696.750259399414,429.79556053876877,1608131543757
"block_1",1,142608,153604,1,"task_1",1,"1608131543884",5,3,"GazeXY_Frame03",1666.2407112121582,463.80928069353104,1608131543823
"block_1",1,142608,153604,1,"task_1",1,"1608131543944",5,3,"GazeXY_Frame03",1673.766975402832,459.652119576931,1608131543890
"block_1",1,142608,153604,1,"task_1",1,"1608131544010",5,3,"GazeXY_Frame03",1662.9845237731934,441.8262979388237,1608131543956
"block_1",1,142608,153604,1,"task_1",1,"1608131544081",5,3,"GazeXY_Frame03",1705.3548431396484,472.1981790661812,1608131544023
"block_1",1,142608,153604,1,"task_1",1,"1608131544151",5,3,"GazeXY_Frame03",1709.8653602600098,460.488341152668,1608131544090
"block_1",1,142608,153604,1,"task_1",1,"1608131544210",5,3,"GazeXY_Frame03",1686.6488456726074,433.5395595431328,1608131544156
"block_1",1,142608,153604,1,"task_1",1,"1608131544276",5,3,"GazeXY_Frame03",1664.0431022644043,422.8871288895607,1608131544223
"block_1",1,142608,153604,1,"task_1",1,"1608131544343",5,3,"GazeXY_Frame03",1679.3242263793945,437.2087088227272,1608131544290
"block_1",1,142608,153604,1,"task_1",1,"1608131544419",5,3,"GazeXY_Frame03",1698.120059967041,472.0759508013725,1608131544356
"block_1",1,142608,153604,1,"task_1",1,"1608131544483",5,3,"GazeXY_Frame03",1665.0349617004395,486.0916945338249,1608131544423
"block_1",1,142608,153604,1,"task_1",1,"1608131544548",5,3,"GazeXY_Frame03",1660.8646774291992,432.65438228845596,1608131544490
"block_1",1,142608,153604,1,"task_1",1,"1608131544610",5,3,"GazeXY_Frame03",1678.9721488952637,429.86540526151657,1608131544556
"block_1",1,142608,153604,1,"task_1",1,"1608131544676",5,3,"GazeXY_Frame03",1667.8281784057617,471.83204144239426,1608131544623
"block_1",1,142608,153604,1,"task_1",1,"1608131544745",5,3,"GazeXY_Frame03",1693.6736297607422,426.5205189585686,1608131544686
"block_1",1,142608,153604,1,"task_1",1,"1608131544815",5,3,"GazeXY_Frame03",1695.2239036560059,439.72395569086075,1608131544756
"block_1",1,142608,153604,1,"task_1",1,"1608131544885",5,3,"GazeXY_Frame03",1714.511604309082,485.10953933000565,1608131544822
"block_1",1,142608,153604,1,"task_1",1,"1608131544956",5,3,"GazeXY_Frame03",1721.066493988037,442.1763101220131,1608131544890
"block_1",1,142608,153604,1,"task_1",1,"1608131545011",5,3,"GazeXY_Frame03",1724.3023109436035,441.88820868730545,1608131544956
"block_1",1,142608,153604,1,"task_1",1,"1608131545083",5,3,"GazeXY_Frame03",1673.8378143310547,473.5837921500206,1608131545023
